Date,Open,High,Low,Close,Volume,return,log_return,close_lag1,rolling_mean_20,rolling_std_20
2015-02-04,14.552666664123535,14.76533317565918,14.453332901000977,14.56999969482422,49581000,0.0008701251992371262,0.0008697468597585222,14.557332992553713,13.574266576766968,0.5314530200185213
2015-02-05,14.658666610717772,15.031999588012695,14.642666816711426,14.732666969299316,52843500,0.011164535201251935,0.0111026718029864,14.56999969482422,13.607733297348023,0.5824950618835066
2015-02-06,14.800000190734863,14.893333435058594,14.43333339691162,14.490667343139648,48658500,-0.016426056915829212,-0.016562460365371068,14.732666969299316,13.630200004577636,0.6081974247283525
2015-02-09,14.358667373657228,14.528667449951172,14.13266658782959,14.498666763305664,52086000,0.0005520394593698796,0.0005518871416418817,14.490667343139648,13.666266679763794,0.6380376270287612
2015-02-10,14.50333309173584,14.699999809265137,14.333333015441896,14.419333457946776,80857500,-0.005471765552931496,-0.005486790495772597,14.498666763305664,13.713199996948243,0.6578816044913254
2015-02-11,14.147333145141602,14.315999984741213,13.8186674118042,14.186667442321776,146536500,-0.016135698387415576,-0.016267296304893594,14.419333457946776,13.741700029373169,0.6657786747225927
2015-02-12,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000,-0.046616588460223096,-0.04773813562880035,14.186667442321776,13.7756667137146,0.6342598000703831
2015-02-13,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810549,92865000,0.004386864226918918,0.004377269986898078,13.525333404541016,13.81533341407776,0.5929197951576151
2015-02-17,13.713333129882812,13.713333129882812,13.43333339691162,13.623332977294922,59694000,0.0028462803614235366,0.0028422373753067332,13.584667205810549,13.852933406829834,0.5523622102039497
2015-02-18,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,40704000,0.0005383231478952588,0.0005381783039690399,13.623332977294922,13.89470009803772,0.496989396512705
2015-02-19,13.666666984558104,14.162667274475098,13.583333015441896,14.11400032043457,77311500,0.035459277020091884,0.034845074204363315,13.630666732788086,13.945166778564452,0.46259979640120186
2015-02-20,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,89731500,0.025506564298148016,0.02518669958065304,14.11400032043457,13.996800136566161,0.46103251848694665
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887209,127497000,-0.04500019733692007,-0.046044145136946546,14.473999977111816,14.016966819763184,0.4429084091255279
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000,-0.015578320500655662,-0.015700937648674494,13.822667121887209,14.00883345603943,0.4491321232561454
2015-02-25,13.662667274475098,13.809332847595217,13.505332946777344,13.583999633789062,58642500,-0.001714777553045277,-0.0017162494669841497,13.607333183288574,14.001433420181275,0.4551128036289144
2015-02-26,13.600000381469728,14.072667121887209,13.481332778930664,13.812666893005373,97093500,0.016833573717678796,0.01669345934649604,13.583999633789062,14.027500104904174,0.42632003375775823
2015-02-27,13.793333053588867,13.903332710266112,13.520000457763672,13.555999755859377,58231500,-0.0185820116516362,-0.0187568262214745,13.812666893005373,14.021300077438354,0.43249668778820893
2015-03-02,13.513333320617676,13.555999755859377,13.055333137512209,13.155332565307615,118831500,-0.02955644716492256,-0.030002041037218083,13.555999755859377,14.000400066375732,0.4642199537157022
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817873,66484500,0.011300918070464627,0.011237539737762535,13.155332565307615,13.962466716766357,0.4891894690396773
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000,0.014431779204035822,0.014328632289798696,13.303999900817873,13.909400081634521,0.47871671008575717
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000,-0.008940979178158281,-0.008981189592245054,13.496000289916992,13.849666738510132,0.4663237306738183
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071287,100686000,-0.0336440083328029,-0.03422299126233611,13.375332832336426,13.759300041198731,0.46129561387723955
2015-03-09,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,101050500,-0.015473474370690687,-0.015594438016240312,12.925333023071287,13.671033334732055,0.4823979720136975
2015-03-10,12.564000129699709,12.899999618530272,12.506667137145996,12.687999725341797,83695500,-0.0029337926038629503,-0.002938104609135431,12.725333213806152,13.580499982833862,0.4887632347722425
2015-03-11,12.743332862854004,13.07866668701172,12.734000205993652,12.916000366210938,74623500,0.017969786081706296,0.017810238003898436,12.687999725341797,13.50533332824707,0.4681328036899742
2015-03-12,12.916666984558104,12.963333129882812,12.649999618530272,12.73799991607666,62239500,-0.013781390917263936,-0.01387723588855585,12.916000366210938,13.432899951934814,0.4692362566348655
2015-03-13,12.596667289733888,12.783332824707031,12.48799991607666,12.57866668701172,81514500,-0.01250849663327791,-0.012587386429474219,12.73799991607666,13.38556661605835,0.5057476102558154
2015-03-16,12.800000190734863,13.060667037963867,12.653332710266112,13.046667098999023,84432000,0.037205883869277034,0.036530447505924116,12.57866668701172,13.358666610717773,0.508898288482441
2015-03-17,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,73411500,-0.00495657224609003,-0.0049688967921734046,13.046667098999023,13.326599979400635,0.5115423376600199
2015-03-18,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,72313500,0.030709164308927006,0.03024707436572859,12.982000350952148,13.314099979400634,0.5067532008291479
2015-03-19,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,127128000,-0.025210528438961433,-0.025533757903858405,13.380666732788086,13.26056661605835,0.4732494099962256
2015-03-20,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,64042500,0.012420115455768377,0.012343618570630861,13.043333053588867,13.197133255004882,0.37735153991565934
2015-03-23,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,39474000,0.007825204316233458,0.007794746195763983,13.20533275604248,13.171433258056641,0.348940268637154
2015-03-24,13.43866729736328,13.586000442504885,13.31666660308838,13.447999954223633,54748500,0.010469325694766773,0.010414901829068896,13.308667182922363,13.163466596603394,0.34017317177951084
2015-03-25,13.218000411987305,13.239333152770996,12.846667289733888,12.953332901000977,85956000,-0.036783689389238594,-0.03747727079732416,13.447999954223633,13.13193325996399,0.328157460394818
2015-03-26,12.928000450134276,12.986000061035156,12.646666526794434,12.694000244140623,61920000,-0.020020535165919617,-0.020223661788001217,12.953332901000977,13.075999927520751,0.300164459401934
2015-03-27,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441896,129073500,-0.028412417028683024,-0.028823861915902648,12.694000244140623,13.014866590499878,0.32104139430252765
2015-03-30,12.390000343322754,12.81666660308838,12.119999885559082,12.704667091369627,151342500,0.030108169094502202,0.029663815265835405,12.333333015441896,12.992333316802979,0.32643384362165107
2015-03-31,12.902000427246094,12.917332649230955,12.560667037963867,12.584667205810549,75399000,-0.009445338842494766,-0.00949022894720505,12.704667091369627,12.956366682052613,0.3298967663986426
2015-04-01,12.579999923706056,12.81999969482422,12.403332710266112,12.505999565124512,56919000,-0.006251070401743664,-0.006270690148005607,12.584667205810549,12.906866645812988,0.3187497525814716
2015-04-02,12.682000160217283,12.881999969482422,12.666666984558104,12.733332633972168,75156000,0.018177920738268627,0.01801467764900878,12.505999565124512,12.874766635894776,0.30091719120216426
2015-04-06,13.199999809265137,13.850000381469728,13.166666984558104,13.539999961853027,186837000,0.06335084074758979,0.06142509264600836,12.733332633972168,12.905499982833863,0.3357285565069711
2015-04-07,13.500666618347168,13.670666694641112,13.40933322906494,13.550000190734863,65218500,0.0007385693434276419,0.0007382967353085246,13.539999961853027,12.946733331680297,0.3620465426325562
2015-04-08,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692385,94546500,0.0217466597645517,0.02151357432507504,13.550000190734863,13.004566717147828,0.40800702047765736
2015-04-09,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,57003000,0.011653015949509626,0.01158564245693893,13.844667434692385,13.059066677093506,0.46444894820177
2015-04-10,13.989999771118164,14.109999656677246,13.93333339691162,14.0600004196167,61015500,0.0038555516327911654,0.003848138043136459,14.005999565124512,13.125166702270509,0.5083484046426868
2015-04-13,14.029333114624023,14.199999809265137,13.936667442321776,13.985333442687988,56373000,-0.005310595640134919,-0.005324746976747791,14.0600004196167,13.195500040054322,0.5257692557786611
2015-04-14,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053224,45390000,-0.011059221524362672,-0.011120829358951749,13.985333442687988,13.234700012207032,0.5430317127844084
2015-04-15,13.830666542053224,13.97266674041748,13.773332595825195,13.85533332824707,29286000,0.0017834849910409734,0.0017818964701393522,13.830666542053224,13.278366661071777,0.5565863270830781
2015-04-16,13.846667289733888,13.944666862487791,13.752667427062988,13.779999732971191,24886500,-0.005437155028403029,-0.005451990154159205,13.85533332824707,13.298333311080933,0.5675049520914991
2015-04-17,13.666000366210938,13.791999816894531,13.56666660308838,13.78600025177002,37048500,0.0004354513000803806,0.000435356518677135,13.779999732971191,13.335466670989991,0.5741992927307077
2015-04-20,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605955,38389500,-0.007350472676152298,-0.007377620515208772,13.78600025177002,13.359433364868163,0.578469371314865
2015-04-21,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,51487500,0.020168560205215513,0.019967868746211762,13.684666633605955,13.392033338546753,0.5936310460339584
2015-04-22,14.166666984558104,14.791999816894531,14.112667083740234,14.629332542419434,117945000,0.04789641514821552,0.04678474050637763,13.96066665649414,13.451099967956543,0.6550836941759532
2015-04-23,14.5513334274292,14.76533317565918,14.476667404174805,14.57333278656006,66168000,-0.0038279091473923943,-0.003835254342096326,14.629332542419434,13.532099962234497,0.6895449584927948
2015-04-24,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,36417000,-0.0007776197845634769,-0.0007779222876599108,14.57333278656006,13.625499963760376,0.696524645584836
2015-04-27,14.837332725524902,15.916666984558104,14.800000190734863,15.436667442321776,175089000,0.060065042656655354,0.05833026723831149,14.562000274658203,13.78066668510437,0.7379517542728615
2015-04-28,15.649999618530272,15.699999809265137,15.20199966430664,15.36533260345459,91281000,-0.004621129472000662,-0.004631839899719331,15.436667442321776,13.913699960708618,0.7727707135863046
2015-04-29,15.33666706085205,15.664667129516602,15.175333023071287,15.49666690826416,59041500,0.00854744301337429,0.008511120452263243,15.36533260345459,14.059299945831299,0.7834399893003583
2015-04-30,15.359333038330078,15.526000022888184,15.011333465576172,15.06999969482422,58678500,-0.027532837607318283,-0.027918970236816925,15.49666690826416,14.187499952316283,0.7233639688260428
2015-05-01,15.329333305358888,15.451333045959473,14.694000244140623,15.0686674118042,79225500,-8.840630703388364e-05,-8.841021510177892e-05,15.06999969482422,14.304266691207886,0.6621741412002805
2015-05-04,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,66519000,0.01982033262823535,0.019626467298796236,15.0686674118042,14.395633363723755,0.6770705908505323
2015-05-05,15.850666999816896,15.966667175292969,15.275333404541016,15.529999732971191,86953500,0.010585201507501196,0.010529570494660813,15.36733341217041,14.494633340835572,0.691517735889942
2015-05-06,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,79063500,-0.01081772507834955,-0.010876662094637066,15.529999732971191,14.570499992370605,0.6996425356178062
2015-05-07,14.733332633972168,15.83199977874756,14.68333339691162,15.786666870117188,141838500,0.027643952080381284,0.027268756923558395,15.362000465393066,14.659533357620239,0.7363621897323834
2015-05-08,15.732666969299316,15.894000053405762,15.579999923706056,15.77400016784668,70023000,-0.000802367109835278,-0.0008026891786145386,15.786666870117188,14.745233345031739,0.7622012092886491
2015-05-11,15.752667427062988,16.191999435424805,15.687333106994627,15.965999603271484,85084500,0.012171892568897835,0.012098410758755259,15.77400016784668,14.844266653060913,0.7865558988758371
2015-05-12,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,95451000,0.021921607801995036,0.02168478414483605,15.965999603271484,14.968533325195313,0.8138441321591597
2015-05-13,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,81603000,-0.006374116918974937,-0.006394518342469454,16.31599998474121,15.086366653442383,0.8147910344035445
2015-05-14,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,43438500,0.0037831669775971744,0.003776028799023596,16.211999893188477,15.211033296585082,0.7948936487741962
2015-05-15,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,67914000,0.019418271142708665,0.019232142191383122,16.273332595825195,15.351199913024903,0.777354436348202
2015-05-18,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,50298000,-0.0003617094762363715,-0.0003617749088878535,16.589332580566406,15.496133184432983,0.7182589282361471
2015-05-19,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,55113000,-0.006472295749399448,-0.0064933318726669185,16.583332061767578,15.621899843215942,0.6524511682269455
2015-05-20,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,56334000,-0.011289082211751178,-0.011353287570736796,16.47599983215332,15.704933261871338,0.6245603184150122
2015-05-21,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,29559000,0.005197378373454464,0.005183918619289489,16.290000915527344,15.794999933242797,0.5811612114879087
2015-05-22,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,33346500,0.008590523912465953,0.008553835328295118,16.374666213989258,15.892666578292847,0.5244061840725702
2015-05-26,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,52480500,-0.0010898750183484518,-0.001090469364007163,16.51533317565918,15.945699882507324,0.5294719987249394
2015-05-27,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000,-0.00012128073379813475,-0.00012128808890102426,16.497333526611328,16.00219988822937,0.5245497524670604
2015-05-28,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500,0.016246998689338543,0.016116428556298173,16.495332717895508,16.06553316116333,0.5366285297828961
2015-05-29,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500,-0.0025849904207780883,-0.0025883372774883786,16.76333236694336,16.148033142089844,0.5011853069037211
2015-06-01,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500,-0.005382784466743784,-0.005397323849431632,16.719999313354492,16.226099729537964,0.44235735418297945
2015-06-02,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000,-0.004409611340134401,-0.004419362352227391,16.6299991607666,16.285566425323488,0.39861537577441414
2015-06-03,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500,0.0025769365731915794,0.0025736219652755413,16.55666732788086,16.339033079147338,0.3619671978496865
2015-06-04,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000,-0.01232978096437809,-0.012406423354541639,16.599332809448242,16.39066638946533,0.2795265911145938
2015-06-05,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000,0.013093670696398219,0.013008689596127656,16.39466667175293,16.431799697875977,0.24427420856161033
2015-06-08,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000,0.028698768522178453,0.028294672033666528,16.609333038330078,16.497399711608885,0.23428941244927884
2015-06-09,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500,-0.00113150446221999,-0.00113214509669344,17.086000442504883,16.55243310928345,0.2321575411250872
2015-06-10,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,-0.020703187995237737,-0.02092050364232466,17.066667556762695,16.572299766540528,0.22782032012327466
2015-06-11,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,0.0028321502750325855,0.0028281472936911066,16.713333129882812,16.59973316192627,0.21481381913608127
2015-06-12,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,-0.0028638677326909834,-0.0028679764483065502,16.76066780090332,16.62169990539551,0.20174510127476797
2015-06-15,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,-0.0012366685227346297,-0.0012374338282701012,16.71266746520996,16.62683324813843,0.20218386472275857
2015-06-16,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,0.010943373157369374,0.010883927745015778,16.691999435424805,16.641399955749513,0.2092559543596759
2015-06-17,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,0.028800573289696096,0.028393631742213578,16.874666213989258,16.685633277893068,0.2598408557139624
2015-06-18,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,0.005683373161624372,0.005667283729091548,17.360666275024414,16.74409990310669,0.29527401669984477
2015-06-19,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,0.0023674530537807215,0.002364655052021524,17.459333419799805,16.8003999710083,0.3267920301080666
2015-06-22,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,-0.010361630404811084,-0.010415685822857295,17.500667572021484,16.840599918365477,0.3390989898094396
2015-06-23,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,0.030332307745169373,0.029881379086844274,17.319332122802734,16.90796661376953,0.3963204910932558
2015-06-24,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500,-0.009339929636816735,-0.009383820283772002,17.844667434692383,16.967099952697755,0.4190890857745713
2015-06-25,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000,0.013651601690611415,0.01355925805276423,17.67799949645996,17.02489995956421,0.4665374335909528
2015-06-26,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000,-0.006324607704336294,-0.006344692767190736,17.91933250427246,17.079199981689452,0.4917032160898127
2015-06-29,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500,-0.018982328906347767,-0.019164806231762376,17.805999755859375,17.12110004425049,0.48709347929043145
2015-06-30,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500,0.02381499635902573,0.023535842676817006,17.468000411987305,17.18746671676636,0.4964761947921714
2015-07-01,18.073999404907227,18.17466735839844,17.856666564941406,17.94333267211914,31518000,0.003317596250232091,0.0033121051692337686,17.884000778198242,17.2546667098999,0.5035870643322196
2015-07-02,18.68000030517578,18.82999992370605,18.220666885375977,18.667999267578125,107458500,0.04038639915454456,0.03959218179886062,17.94333267211914,17.368333339691162,0.553358430253063
2015-07-06,18.59199905395508,18.779333114624023,18.420000076293945,18.64800071716309,61828500,-0.001071274437521974,-0.0010718486621202723,18.667999267578125,17.47026672363281,0.5925664225959157
2015-07-07,18.33333206176757,18.34666633605957,17.384666442871094,17.858667373657227,91576500,-0.04232804124569678,-0.043249982663632607,18.64800071716309,17.50890007019043,0.5913814389063962
2015-07-08,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500,-0.04823057784907436,-0.04943247714978346,17.858667373657227,17.505433368682862,0.5943062515309673
2015-07-09,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500,0.011609720385955313,0.011542844689962467,16.997333526611328,17.529500102996828,0.5697814344522429
2015-07-10,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500,0.004768851945843755,0.004757516993591066,17.19466781616211,17.55530004501343,0.5442462527185432
2015-07-13,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500,0.011614881028806812,0.011547946093778832,17.27666664123535,17.593533325195313,0.5075580961780694
2015-07-14,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000,0.013312443878506386,0.01322461194395776,17.477333068847656,17.644433307647706,0.46132954047191077
2015-07-15,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000,-0.009448430502932648,-0.009493350092744896,17.709999084472656,17.677833366394044,0.4254519330002433
2015-07-16,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000,0.013452917723576485,0.013363230698704974,17.542667388916016,17.698733425140382,0.4192734252957986
2015-07-17,18.166667938232425,18.36933326721192,17.883333206176758,18.310667037963867,75061500,0.029923479333326286,0.02948450757237186,17.778667449951172,17.741300106048584,0.4365490166908668
2015-07-20,18.33333206176757,19.11000061035156,18.16933250427246,18.817333221435547,74677500,0.027670547578698246,0.027294636659552916,18.310667037963867,17.807133388519286,0.4938670534327843
2015-07-21,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500,-0.054878507378390284,-0.05644179613123731,18.817333221435547,17.83040008544922,0.48045573678012954
2015-07-22,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000,0.004123425201304931,0.004114947181273161,17.784666061401367,17.831066703796388,0.4804858223754556
2015-07-23,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000,-0.0025011922264167596,-0.0025043254332856916,17.857999801635742,17.837833404541016,0.479167865100018
2015-07-24,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500,-0.0066990980175530845,-0.00672163769474665,17.81333351135254,17.826566791534425,0.4797994185812163
2015-07-27,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000,-0.046720231391331746,-0.0478468521890086,17.694000244140625,17.77963342666626,0.5256371996425231
2015-07-28,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000,0.04667806507496031,0.045621401391761185,16.867332458496094,17.788966751098634,0.5214531378855949
2015-07-29,17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500,-0.003776200204621105,-0.0037833480487480878,17.654666900634766,17.774166679382326,0.5228127225935723
2015-07-30,17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000,0.011257673505236987,0.011194777500451487,17.58799934387207,17.766300010681153,0.5213148812805369
2015-07-31,17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000,-0.0023988239767867015,-0.0024017057645460025,17.785999298095703,17.72006673812866,0.47618718620513445
2015-08-03,17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500,-0.023144884928617437,-0.02341693366667038,17.74333381652832,17.654300022125245,0.42986183985593995
2015-08-04,17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500,0.02419330078904558,0.023905279104246856,17.332666397094727,17.648966693878172,0.4278497871822933
2015-08-05,17.57200050354004,18.06666755676269,17.360000610351562,18.0086669921875,93214500,0.014458436896063187,0.014354910391804768,17.75200080871582,17.69953336715698,0.40598626619489936
2015-08-06,16.63599967956543,17.0,15.7413330078125,16.408666610717773,219357000,-0.08884613070827718,-0.09304349445674888,18.0086669921875,17.660233306884766,0.48732513635738595
2015-08-07,16.238666534423828,16.248666763305664,15.892666816711426,16.167333602905273,76101000,-0.014707655017798138,-0.014816884909300457,16.408666610717773,17.604766654968262,0.5863502245890628
2015-08-10,15.876667022705078,16.197999954223633,15.736666679382324,16.076000213623047,62788500,-0.005649254943673188,-0.005665272337093259,16.167333602905273,17.534700012207033,0.678815762788494
2015-08-11,15.8100004196167,15.953332901000977,15.629332542419434,15.824666976928713,63973500,-0.015634065274604203,-0.015757566178395705,16.076000213623047,17.440433406829833,0.7769977753680652
2015-08-12,15.666666984558104,15.98466682434082,15.515999794006348,15.878000259399414,55920000,0.0033702625495031224,0.003364595943075023,15.824666976928713,17.357200050354002,0.8510975896824726
2015-08-13,15.990667343139648,16.43199920654297,15.941332817077637,16.167333602905273,70338000,0.018222278547613824,0.018058242572414077,15.878000259399414,17.27663335800171,0.884703417197336
2015-08-14,16.482667922973633,16.528667449951172,16.118000030517578,16.209999084472656,65472000,0.0026389930841606013,0.0026355170560445813,16.167333602905273,17.17159996032715,0.8801658133628695
2015-08-17,17.03733253479004,17.106000900268555,16.700666427612305,16.999332427978516,107650500,0.04869422505161958,0.04754579507431742,16.209999084472656,17.080699920654297,0.7905736462572823
2015-08-18,17.025333404541016,17.39666748046875,16.90399932861328,17.381332397460938,62925000,0.022471468870960187,0.022222705240830896,16.999332427978516,17.060533237457275,0.7766935577224419
2015-08-19,17.35533332824707,17.376667022705078,17.001333236694336,17.016666412353516,54064500,-0.02098032399177252,-0.021203538585942035,17.381332397460938,17.018466567993165,0.7536711572908111
2015-08-20,16.804000854492188,16.970666885375977,16.126667022705078,16.14533233642578,73587000,-0.05120474567775368,-0.05256225251947507,17.016666412353516,16.935066509246827,0.753372158889991
2015-08-21,15.733332633972168,16.253332138061523,15.36733341217041,15.38466739654541,98853000,-0.047113613026361856,-0.048259598621907714,16.14533233642578,16.819599866867065,0.8060602259945429
2015-08-24,13.519332885742188,15.42666721343994,13.0,14.591333389282228,143724000,-0.05156653613722728,-0.05294364086806081,15.38466739654541,16.705799913406373,0.9472623484033139
2015-08-25,15.368000030517578,15.393333435058594,14.607999801635742,14.66866683959961,64909500,0.005299957738899019,0.005285962390938471,14.591333389282228,16.556499910354614,1.0221897537322568
