Date,Actual,Forecast
2022-10-13,221.72000122070312,371.9682775541917
2022-10-14,204.9900054931641,372.31227082732596
2022-10-17,219.3500061035156,373.12867773762025
2022-10-18,220.19000244140625,376.64510691669204
2022-10-19,222.0399932861328,376.0537799987479
2022-10-20,207.27999877929688,376.2236942939212
2022-10-21,214.44000244140625,373.87100744199455
2022-10-24,211.25,372.6693223515966
2022-10-25,222.4199981689453,375.433010835247
2022-10-26,224.63999938964844,375.46229357794124
2022-10-27,225.08999633789065,376.48730675128894
2022-10-28,228.5200042724609,375.88450548711745
2022-10-31,227.5399932861328,377.3363411054583
2022-11-01,227.82000732421875,377.14865680952533
2022-11-02,214.97999572753903,379.6214427530226
2022-11-03,215.3099975585937,380.4892238393907
2022-11-04,207.47000122070312,379.84823532690245
2022-11-07,197.0800018310547,379.07457041063225
2022-11-08,191.3000030517578,377.1474193689165
2022-11-09,177.58999633789062,374.68567922688305
2022-11-10,190.72000122070312,376.4249641536745
2022-11-11,195.97000122070312,376.64510592999204
2022-11-14,190.9499969482422,377.96517045944177
2022-11-15,194.4199981689453,376.8297183938652
2022-11-16,186.9199981689453,378.28544842740814
2022-11-17,183.1699981689453,377.4628689581176
2022-11-18,180.19000244140625,379.54322533524925
2022-11-21,167.8699951171875,381.3711424696106
2022-11-22,169.91000366210938,379.49833750179226
2022-11-23,183.1999969482422,379.686755098191
2022-11-25,182.8600006103516,380.06548417735735
2022-11-28,182.9199981689453,378.1334736538647
2022-11-29,180.8300018310547,381.2136364918561
2022-11-30,194.6999969482422,379.9517044037455
2022-12-01,194.6999969482422,382.11115582215973
2022-12-02,194.8600006103516,381.46453532917275
2022-12-05,182.4499969482422,382.5979486426461
2022-12-06,179.82000732421875,381.29724909988545
2022-12-07,174.0399932861328,383.4866684187378
2022-12-08,173.44000244140625,385.04192894172274
2022-12-09,179.0500030517578,384.31038078873917
2022-12-12,167.82000732421875,384.84643251864844
2022-12-13,160.9499969482422,382.8374853850303
2022-12-14,156.8000030517578,380.2696034841404
2022-12-15,157.6699981689453,382.93981114443125
2022-12-16,150.22999572753906,381.9661133285055
2022-12-19,149.8699951171875,382.0504669874231
2022-12-20,137.8000030517578,381.3687908142135
2022-12-21,137.57000732421875,381.3112872041589
2022-12-22,125.3499984741211,381.1966369373863
2022-12-23,123.1500015258789,382.4522115969496
2022-12-27,109.0999984741211,384.3560824574847
2022-12-28,112.70999908447266,382.31481617247084
2022-12-29,121.81999969482422,382.6561144535549
2022-12-30,123.18000030517578,382.62780953788496
2023-01-03,108.0999984741211,380.8613391487236
2023-01-04,113.63999938964844,382.4672184385421
2023-01-05,110.33999633789062,381.94827049024656
2023-01-06,113.05999755859376,382.43576372879835
2023-01-09,119.7699966430664,382.05400804508173
2023-01-10,118.8499984741211,383.82523845770237
2023-01-11,123.22000122070312,383.643398013349
2023-01-12,123.55999755859376,386.5144536601641
2023-01-13,122.4000015258789,388.66566074693293
2023-01-17,131.49000549316406,387.879581123089
2023-01-18,128.77999877929688,388.7545041808413
2023-01-19,127.16999816894533,387.57520566940593
2023-01-20,133.4199981689453,385.519526289871
2023-01-23,143.75,389.20245128971266
2023-01-24,143.88999938964844,389.14993794050457
2023-01-25,144.42999267578125,389.97240734877187
2023-01-26,160.27000427246094,389.3783696331933
2023-01-27,177.89999389648438,392.0386507580988
2023-01-30,166.66000366210938,393.6631473629186
2023-01-31,173.22000122070312,395.01415302514437
2023-02-01,181.4100036621093,397.77104345662764
2023-02-02,188.2700042724609,397.8954360574565
2023-02-03,189.97999572753903,398.5532086928816
2023-02-06,194.759994506836,397.8043151250478
2023-02-07,196.8099975585937,396.3708729550754
2023-02-08,201.2899932861328,399.64481600955423
2023-02-09,207.32000732421875,399.02264822819205
2023-02-10,196.88999938964844,400.4186679696665
2023-02-13,194.63999938964844,398.7564074684135
2023-02-14,209.25,399.65514251944825
2023-02-15,214.2400054931641,400.9855624863546
2023-02-16,202.0399932861328,403.9169919697587
2023-02-17,208.3099975585937,404.8470941003169
2023-02-21,197.3699951171875,404.78452356857565
2023-02-22,200.8600006103516,403.70899021228604
2023-02-23,202.07000732421875,403.1334285808896
2023-02-24,196.8800048828125,401.3523522774066
2023-02-27,207.6300048828125,403.9212873122318
2023-02-28,205.7100067138672,403.90967200897495
2023-03-01,202.7700042724609,404.5315456026884
2023-03-02,190.8999938964844,403.5986373021922
2023-03-03,197.7899932861328,403.560607253999
2023-03-06,193.8099975585937,404.1392787895719
2023-03-07,187.7100067138672,406.1972389361269
2023-03-08,182.0,407.7213411657932
2023-03-09,172.9199981689453,406.49219640577627
2023-03-10,173.44000244140625,405.5977838163281
2023-03-13,174.47999572753906,404.7330131945581
2023-03-14,183.259994506836,402.9353815403762
2023-03-15,180.4499969482422,406.8646695341137
2023-03-16,184.1300048828125,405.532626085558
2023-03-17,180.1300048828125,406.69980993032243
2023-03-20,183.25,405.663682539685
2023-03-21,197.5800018310547,407.08533012534315
2023-03-22,191.1499938964844,408.38848472828204
2023-03-23,192.22000122070312,410.2078707113454
2023-03-24,190.4100036621093,412.430163876748
2023-03-27,191.8099975585937,411.5807892334508
2023-03-28,189.19000244140625,411.70688429980856
2023-03-29,193.8800048828125,410.536350822817
2023-03-30,195.27999877929688,409.0941451042517
2023-03-31,207.4600067138672,412.3047923963518
2023-04-03,194.7700042724609,412.4324265816474
2023-04-04,192.5800018310547,412.0055524373988
2023-04-05,185.5200042724609,411.14567668021203
2023-04-06,185.0599975585937,411.57602992455827
2023-04-10,184.509994506836,411.4389819413581
2023-04-11,186.7899932861328,413.83094353943994
2023-04-12,180.5399932861328,416.1710617093053
2023-04-13,185.8999938964844,414.88933417187997
2023-04-14,185.0,415.40104172068607
2023-04-17,187.0399932861328,414.39799632855227
2023-04-18,184.3099975585937,412.697741398783
2023-04-19,180.58999633789065,415.5062238294376
2023-04-20,162.99000549316406,414.0855672050622
2023-04-21,165.0800018310547,413.1805744731943
2023-04-24,162.5500030517578,412.7374709776255
2023-04-25,160.6699981689453,413.6089406646928
2023-04-26,153.75,413.33361791112884
2023-04-27,160.19000244140625,415.1052902501746
2023-04-28,164.30999755859375,417.85049595020064
2023-05-01,161.8300018310547,417.5785645694618
2023-05-02,160.30999755859375,417.3268389554772
2023-05-03,160.61000061035156,416.263418983829
2023-05-04,161.1999969482422,414.3937295045264
2023-05-05,170.05999755859375,417.5255018875884
2023-05-08,171.7899932861328,417.3298446346257
2023-05-09,169.14999389648438,418.30714267810487
2023-05-10,168.5399932861328,417.40344769210265
2023-05-11,172.0800018310547,418.46188051174
2023-05-12,167.97999572753906,418.7143409120412
2023-05-15,166.35000610351562,420.76061484128803
2023-05-16,166.52000427246094,422.7199911479468
2023-05-17,173.86000061035156,422.0634220029483
2023-05-18,176.88999938964844,422.76793505005315
2023-05-19,180.13999938964844,422.1475794716525
2023-05-22,188.8699951171875,420.56515103219687
2023-05-23,185.7700042724609,424.4895698925435
2023-05-24,182.8999938964844,423.12928784768246
2023-05-25,184.47000122070312,423.6586523645233
2023-05-26,193.1699981689453,423.1649140420725
2023-05-30,201.1600036621093,425.12992392825515
2023-05-31,203.92999267578125,425.81571045502227
2023-06-01,207.5200042724609,428.53096200551147
2023-06-02,213.97000122070312,430.99864493247213
2023-06-05,217.6100006103516,430.95360149791674
2023-06-06,221.3099975585937,431.2978209618651
2023-06-07,224.57000732421875,430.7427076105188
2023-06-08,234.8600006103516,429.1612538892519
2023-06-09,244.3999938964844,433.23758020194606
2023-06-12,249.8300018310547,433.1081384083755
2023-06-13,258.7099914550781,434.445731520862
2023-06-14,256.7900085449219,434.6638153302804
2023-06-15,255.8999938964844,435.5946863645243
2023-06-16,260.5400085449219,435.41576561718426
2023-06-20,274.45001220703125,438.31311413855457
2023-06-21,259.4599914550781,441.7857240888109
2023-06-22,264.6099853515625,439.6529219592621
2023-06-23,256.6000061035156,440.1441797421672
2023-06-26,241.0500030517578,438.44878726587655
2023-06-27,250.2100067138672,435.0356761102937
2023-06-28,256.239990234375,439.00196773478024
2023-06-29,257.5,438.53073268757686
2023-06-30,261.7699890136719,439.46226503756486
2023-07-03,279.82000732421875,439.2314420880071
2023-07-05,282.4800109863281,442.1069264276389
2023-07-06,276.5400085449219,442.2736948349847
2023-07-07,274.42999267578125,444.1407959479166
2023-07-10,269.6099853515625,446.0534288711938
2023-07-11,269.7900085449219,444.91094933646997
2023-07-12,271.989990234375,444.9182476518781
2023-07-13,277.8999938964844,444.217067728062
2023-07-14,281.3800048828125,442.89366173214813
2023-07-17,290.3800048828125,446.30685427517943
2023-07-18,293.3399963378906,446.1248297042005
2023-07-19,291.260009765625,447.2219007026689
2023-07-20,262.8999938964844,446.37273793045244
2023-07-21,260.0199890136719,444.728965161789
2023-07-24,269.0599975585937,444.35626568381247
2023-07-25,265.2799987792969,447.68207119825786
2023-07-26,264.3500061035156,449.43208665591897
2023-07-27,255.7100067138672,448.66840400557714
2023-07-28,266.44000244140625,447.8168374126067
2023-07-31,267.42999267578125,447.9462823150129
2023-08-01,261.07000732421875,446.14378152744024
2023-08-02,254.1100006103516,448.5987874588557
2023-08-03,259.32000732421875,446.8626297124771
2023-08-04,253.8600006103516,448.1787998267248
2023-08-07,251.4499969482422,447.00050176467056
2023-08-08,249.6999969482422,447.883656183195
2023-08-09,242.19000244140625,447.620992879277
2023-08-10,245.33999633789065,449.33521330752353
2023-08-11,242.6499938964844,451.7600487521556
2023-08-14,239.759994506836,450.824982115903
2023-08-15,232.9600067138672,450.5333316883051
2023-08-16,225.6000061035156,448.95576421647723
2023-08-17,219.22000122070312,446.3401686715698
2023-08-18,215.4900054931641,448.79322516660784
2023-08-21,231.27999877929688,447.3715953098946
2023-08-22,233.19000244140625,449.7180098608789
2023-08-23,236.8600006103516,449.2573792681242
2023-08-24,230.0399932861328,450.7325843493795
2023-08-25,238.58999633789065,449.97622033948113
2023-08-28,238.82000732421875,453.25431072405803
2023-08-29,257.17999267578125,455.3948077975583
2023-08-30,256.8999938964844,456.5095200215104
2023-08-31,258.0799865722656,456.47202290406346
2023-09-01,245.009994506836,455.6715197911591
2023-09-05,256.489990234375,452.49990398193216
2023-09-06,251.9199981689453,456.6921088344135
2023-09-07,251.4900054931641,455.18868288579785
2023-09-08,248.5,455.95564833379245
2023-09-11,273.5799865722656,455.0178708999054
2023-09-12,267.4800109863281,458.577910521588
2023-09-13,271.29998779296875,457.8916608438366
2023-09-14,276.0400085449219,460.7091567662783
2023-09-15,274.3900146484375,463.288823817824
2023-09-18,265.2799987792969,462.455029807037
2023-09-19,266.5,461.55769454887366
2023-09-20,262.5899963378906,460.76108733702233
2023-09-21,255.6999969482422,458.4814411941682
2023-09-22,244.8800048828125,460.88483609466215
2023-09-25,246.9900054931641,458.7728056184677
2023-09-26,244.1199951171875,459.7871072926959
2023-09-27,240.5,458.86101459026617
2023-09-28,246.3800048828125,459.62634400432785
2023-09-29,250.22000122070312,460.1066655831504
2023-10-02,251.6000061035156,462.9261109419695
2023-10-03,246.52999877929688,465.1785906542039
2023-10-04,261.1600036621094,464.011766938377
2023-10-05,260.04998779296875,465.42615713852626
2023-10-06,260.5299987792969,464.4026604946405
2023-10-09,259.6700134277344,462.5504995983746
2023-10-10,263.6199951171875,465.54107751405945
2023-10-11,262.989990234375,464.8672987017757
2023-10-12,258.8699951171875,465.6147876162071
2023-10-13,251.1199951171875,464.5669754941124
2023-10-16,253.9199981689453,464.93013856087777
2023-10-17,254.8500061035156,465.11053965020733
2023-10-18,242.67999267578125,467.6466198702324
2023-10-19,220.1100006103516,468.57964318365487
2023-10-20,211.9900054931641,465.70872827645815
2023-10-23,212.0800018310547,464.90779799622055
2023-10-24,216.5200042724609,464.00115461031066
2023-10-25,212.4199981689453,462.53460471064216
2023-10-26,205.759994506836,465.2096800184729
2023-10-27,207.3000030517578,463.5027355865883
2023-10-30,197.3600006103516,464.46153330054375
2023-10-31,200.83999633789065,462.8469879291593
2023-11-01,205.6600036621093,464.30369119504
2023-11-02,218.509994506836,464.6807936837213
2023-11-03,219.9600067138672,468.3776027945917
2023-11-06,219.2700042724609,470.63689959074344
2023-11-07,222.17999267578125,469.896586403316
2023-11-08,222.1100006103516,470.1697197886305
2023-11-09,209.97999572753903,469.2474972560613
2023-11-10,214.6499938964844,466.16741431966744
2023-11-13,223.7100067138672,469.69648391663503
2023-11-14,237.4100036621093,469.5203031972356
2023-11-15,242.83999633789065,471.66320075080176
2023-11-16,233.58999633789065,471.54533515816684
2023-11-17,234.3000030517578,471.76243313831327
2023-11-20,235.6000061035156,471.7393172302247
2023-11-21,241.1999969482422,474.31142636281015
2023-11-22,234.2100067138672,476.97483448508297
2023-11-24,235.4499969482422,475.6210491225368
2023-11-27,236.0800018310547,475.7315635563844
2023-11-28,246.72000122070312,474.8775044337338
2023-11-29,244.13999938964844,474.01468992825335
2023-11-30,240.0800018310547,476.8377782732295
2023-12-01,238.8300018310547,475.384013919158
2023-12-04,235.5800018310547,476.0711297399258
2023-12-05,238.72000122070312,475.10803489259786
2023-12-06,239.3699951171875,476.5316304287825
2023-12-07,242.63999938964844,476.5026706691144
2023-12-08,243.83999633789065,479.2666120676608
2023-12-11,239.7400054931641,481.50156319685846
2023-12-12,237.009994506836,480.4291965084308
2023-12-13,239.2899932861328,480.1531252274922
2023-12-14,251.0500030517578,479.45973710578204
2023-12-15,253.5,478.70598554202235
2023-12-18,252.0800018310547,482.01887869192586
2023-12-19,257.2200012207031,480.8221888308696
2023-12-20,247.13999938964844,482.13154186119993
2023-12-21,254.5,480.50336380783176
2023-12-22,252.5399932861328,482.3378892399057
2023-12-26,256.6099853515625,482.05477617008665
2023-12-27,261.44000244140625,484.8966177594824
2023-12-28,253.17999267578125,487.48504835962103
2023-12-29,248.47999572753903,486.0075926551817
2024-01-02,248.4199981689453,485.53969059413316
2024-01-03,238.4499969482422,484.6184412939017
2024-01-04,237.92999267578125,481.7486924388433
2024-01-05,237.4900054931641,484.7723765983733
2024-01-08,240.4499969482422,483.67111699705407
2024-01-09,234.9600067138672,484.76818799552245
2024-01-10,233.94000244140625,483.5869702364548
2024-01-11,227.22000122070312,484.6054782424788
2024-01-12,218.88999938964844,483.85885249936206
2024-01-16,219.9100036621093,485.4932233003818
